gx,gy,plantCMP_Dim1,plantCMP_Dim2,altitude,convex,slope,GRA.EW,GRA.NS,aspect,ASP.EW,ASP.NS,stage,litterC,litterN,l.CN,litterP,rootC,rootN,r.CN,rootP,soilC,soilN,s.CN,s.NC,soilP,s.CP,soil.available.P,topoPC1,topoPC2,NutrPC1,NutrPC2,pH,Richness,H,simp,invsimp,J,LL,LW,LLWR,SLA,MH,N,P,LA,Fdisp,pd.obs.z,mpd.obs.z,mntd.obs.z,AM,EM,EM/AM,ErM,Nfix,Nfix.wAM.NM,wAM.NM,unknow,TotalBasalArea,logEMPerc,AMPerc,EMPerc,AGBgrowth,SqrtAGBgrowth,AGBgrowth_AM,SqrtAGBgrowth_AM,AGBgrowth_EM,SqrtAGBgrowth_EM,G_EM,G_AM,G,G_EM/AM,G_EMPerc,F_l_Richness,F_l_Chao1,F_l_ACE,F_l_ShannonE,F_l_Simpson,F_l_PielousE,F_l_Abundance,ascom_l_Richness,ascom_l_Chao1,ascom_l_ACE,ascom_l_ShannonE,ascom_l_Simpson,ascom_l_PielousE,ascom_l_Abundance,basid_l_Richness,basid_l_Chao1,basid_l_ACE,basid_l_ShannonE,basid_l_Simpson,basid_l_PielousE,basid_l_Abundance,ecm_l_Richness,ecm_l_Chao1,ecm_l_ACE,ecm_l_ShannonE,ecm_l_Simpson,ecm_l_PielousE,ecm_l_Abundance,pat_l_Richness,pat_l_Chao1,pat_l_ACE,pat_l_ShannonE,pat_l_Simpson,pat_l_PielousE,pat_l_Abundance,sap_l_Richness,sap_l_Chao1,sap_l_ACE,sap_l_ShannonE,sap_l_Simpson,sap_l_PielousE,sap_l_Abundance,F_r_Richness,F_r_Chao1,F_r_ACE,F_r_ShannonE,F_r_Simpson,F_r_PielousE,F_r_Abundance,ascom_r_Richness,ascom_r_Chao1,ascom_r_ACE,ascom_r_ShannonE,ascom_r_Simpson,ascom_r_PielousE,ascom_r_Abundance,basid_r_Richness,basid_r_Chao1,basid_r_ACE,basid_r_ShannonE,basid_r_Simpson,basid_r_PielousE,basid_r_Abundance,ecm_r_Richness,ecm_r_Chao1,ecm_r_ACE,ecm_r_ShannonE,ecm_r_Simpson,ecm_r_PielousE,ecm_r_Abundance,pat_r_Richness,pat_r_Chao1,pat_r_ACE,pat_r_ShannonE,pat_r_Simpson,pat_r_PielousE,pat_r_Abundance,sap_r_Richness,sap_r_Chao1,sap_r_ACE,sap_r_ShannonE,sap_r_Simpson,sap_r_PielousE,sap_r_Abundance,F_s_Richness,F_s_Chao1,F_s_ACE,F_s_ShannonE,F_s_Simpson,F_s_PielousE,F_s_Abundance,ascom_s_Richness,ascom_s_Chao1,ascom_s_ACE,ascom_s_ShannonE,ascom_s_Simpson,ascom_s_PielousE,ascom_s_Abundance,basid_s_Richness,basid_s_Chao1,basid_s_ACE,basid_s_ShannonE,basid_s_Simpson,basid_s_PielousE,basid_s_Abundance,ecm_s_Richness,ecm_s_Chao1,ecm_s_ACE,ecm_s_ShannonE,ecm_s_Simpson,ecm_s_PielousE,ecm_s_Abundance,pat_s_Richness,pat_s_Chao1,pat_s_ACE,pat_s_ShannonE,pat_s_Simpson,pat_s_PielousE,pat_s_Abundance,sap_s_Richness,sap_s_Chao1,sap_s_ACE,sap_s_ShannonE,sap_s_Simpson,sap_s_PielousE,sap_s_Abundance
440,220,-1.0053,0.2458,177.02425,8.30671875,27.40068174,0.476492227,-0.204103683,113.1876943,0.91921994,-0.393744462,100.8367198,457.91,9.94,46.06740443,0.22,417.86,11.32,36.91342756,0.33,38.52,2.31,16.67532468,0.059968847,0.18,214,2.98,3.0956,0.386,-0.5337,-0.2594,3.91,8,2.025326221,0.86,7.142857143,0.973976032,84.1302,31.7896,2.6798,91.3109,12.2,1.17939,0.05635,19.7213,0.067552994,0.711349073,0.218168554,1.23568148,121.9868413,1546.040959,12.67383385,3.279936465,0,0,0,0,1671.307737,-0.033834959,0.072988857,0.925048646,11128.2413,105.4904797,409.958086,20.24742171,10688.87131,103.3869978,118.0552,12.3772,131.2008,9.538118476,0.899805489,363,572.5714286,605.2385957,3.595604895,0.919603335,0.610003252,5976,185,307.375,333.6230489,2.949787209,0.8635451,0.565054818,2555,159,224.0322581,242.1909472,2.80015067,0.824516717,0.552417358,3359,50,71.375,74.14723754,2.617823709,0.857346928,0.669173904,695,37,67.6,67.76280618,1.050903492,0.363245517,0.291034999,959,105,160,164.5397701,3.728960357,0.953735473,0.801244548,606,182,255.3125,280.5120053,2.767081896,0.80163408,0.531721434,5976,104,170.3529412,189.8576987,3.41212941,0.943867877,0.734677482,1091,74,84.6875,92.90088271,2.018496112,0.70328075,0.468974346,4863,45,46.61538462,49.83998356,2.469988198,0.867359484,0.648859258,1694,8,23,21.45454545,1.935600505,0.833333333,0.930827083,12,56,96.625,107.600571,1.123213289,0.404476188,0.279034821,3328,203,385,420.8820173,2.49578857,0.811102117,0.469733073,5976,66,152,206.9141662,3.718855972,0.961938651,0.887628266,149,111,178.5625,185.5280927,2.196526592,0.785424809,0.466400362,5600,73,110.8,115.1693609,1.888329612,0.744413479,0.440122937,5112,2,3,NA,0.693147181,0.5,1,2,67,124,163.2066104,2.543642088,0.853769204,0.60495316,613
448.5857864,148.5857864,-0.5005,-0.4699,149.24025,5.680083333,41.20197149,-0.163278864,-0.860134162,190.7485432,-0.186499,-0.982455151,102.5876612,523.33,8.96,58.40736607,0.13,474.73,7.6,62.46447368,0.17,57.96,2.54,22.81889764,0.043823326,0.19,305.0526316,1.09,-0.9723,0.4283,-2.0412,1.8348,3.64,4,1.33217904,0.72,3.571428571,0.960964047,75.4232,32.9086,2.294,132.3004,12,1.17264,0.05488,16.74476,0.085781993,0.548339776,0.464695524,0.360179266,820.0611463,1.93663259,0.002361571,3.433919477,0,0,1.335320829,0,826.7670192,-2.630150609,0.991889042,0.002342416,8481.689401,92.09608787,8281.912933,91.00501598,46.58577873,6.825377552,0.3844,41.4468,42.626,0.00927454,0.00901797,478,804.2352941,903.3133692,4.279209517,0.962729096,0.693594734,5976,307,504.862069,579.5694773,3.959518584,0.943681604,0.691395818,3262,159,270.2222222,293.9190846,3.052792142,0.893635117,0.602258796,2615,34,49.11111111,58.28985589,2.364588094,0.840808089,0.670546326,227,51,93,103.5702184,1.725031639,0.673462063,0.438735539,1192,146,238.037037,270.5007122,3.72680221,0.941683078,0.747812276,983,212,341.6,332.9853147,3.405038478,0.915299977,0.635673226,5976,96,148.9285714,153.5565044,2.996624971,0.910460356,0.656528566,1760,111,169.5833333,164.5374468,2.642949459,0.830515512,0.561191742,3990,69,88,90.65035341,2.199990889,0.747055275,0.51958799,3107,9,9.75,10.84615385,1.704288804,0.724245578,0.775655262,31,48,123.6,116.6979424,2.074419754,0.782123066,0.535859478,746,182,221.0789474,241.5787909,2.259027976,0.728350372,0.43409398,5976,64,71.28571429,80.9410299,3.688916991,0.966624271,0.886997042,302,97,130.2142857,134.5353508,1.788002645,0.672212503,0.390844942,5436,56,66.11111111,70.44328922,1.551052817,0.642891051,0.385321069,5207,3,3,3.694444444,0.955699891,0.571428571,0.86991553,7,50,54.71428571,60.63648886,3.097027254,0.915864267,0.791668978,407
450,150,-0.5167,-1.4435,149.24025,5.680083333,41.20197149,-0.163278864,-0.860134162,190.7485432,-0.186499,-0.982455151,102.5876612,487.48,8.92,54.65022422,0.18,458.62,9.56,47.97280335,0.24,68.8,3.21,21.43302181,0.046656977,0.16,430,1.09,-0.9723,0.4283,-1.0868,1.2167,4.06,5,1.549826046,0.775510204,4.454545455,0.962961065,82.72471429,30.638,2.733428571,130.2518571,11.57142857,1.271771429,0.057428571,18.47545714,0.095287757,-0.191211326,-0.286348602,0.1630096,4.310130279,12.53263446,2.907715927,3.433919477,0,35.28331205,1.335320829,0,56.8953171,-0.657032178,0.075755449,0.220275325,1316.314773,36.28105253,824.5972734,28.71580181,338.5268107,18.39909809,1.9044,5.844,8.5432,0.32587269,0.222914131,242,431.2564103,459.5544432,1.705779445,0.48634313,0.31076677,5976,139,211,246.2904234,3.529470866,0.90351191,0.715267912,872,97,211.8333333,182.449804,0.894750323,0.296450536,0.195586197,5096,19,58,54.74210015,2.455709799,0.871527778,0.834016197,48,33,50.5,56.48551477,2.664229737,0.861640763,0.761968819,158,74,135.75,158.3190202,0.714608495,0.225463496,0.166031061,4848,149,223.3913043,230.8602892,2.121601044,0.75020357,0.423985573,5976,68,95,108.637907,2.255256507,0.775318389,0.534483325,1366,78,118.6,115.5291539,1.377131632,0.599094267,0.316094485,4605,50,74,66.6782519,1.047627055,0.31744128,0.267796752,1940,5,5,5.837050523,1.369039178,0.683673469,0.850631868,14,30,48.2,59.6969697,1.53025554,0.627795864,0.449916711,1029,177,259.8333333,285.9893097,2.39497535,0.695060922,0.462694372,5976,107,164.5,168.922993,3.450657705,0.946455624,0.738451552,1068,48,69.85714286,84.79148839,1.046540361,0.36907015,0.270339969,4111,35,57.75,61.06493704,0.814169168,0.306010192,0.228998442,3918,2,2,3.111111111,0.562335145,0.375,0.811278124,4,61,77.15384615,89.22103604,2.691859438,0.887361556,0.654814409,1355
450,180,-1.3184,-1.2908,155.6375,4.676364583,29.7947619,0.403852064,-0.405901382,135.1450057,0.705314982,-0.708894051,89.6075303,487.74,11.98,40.71285476,0.3,474.23,10.46,45.3374761,0.26,68.39,2.9,23.58275862,0.04240386,0.18,379.9444444,1.75,1.5856,0.972,0.0872,-0.8748,4.03,5,1.475076311,0.734693878,3.769230769,0.916516443,102.0437143,34.31385714,3.004285714,152.3057143,17.85714286,1.403442857,0.066228571,24.94114286,0.112299226,-0.757450896,-0.457400831,-0.706228028,565.5805862,10.13523998,0.017920063,2.369507645,0,0,0,0,578.0853338,-1.756133141,0.978368682,0.017532429,5350.121873,73.14452729,5037.415013,70.97474912,156.9723412,12.52886033,1.69,31.7988,34.4688,0.05314666,0.049029847,475,801.325,876.7962425,4.306863701,0.964328588,0.698790154,5976,296,470.3818182,534.3950673,4.05691385,0.951377465,0.712945093,3092,164,285.5384615,305.1822089,3.045420874,0.896024689,0.597156988,2781,38,57.42857143,62.28462853,2.692093006,0.885297793,0.740076767,245,55,110.1111111,122.7007905,1.781823522,0.670697501,0.444640722,1011,146,213.2,237.926241,3.805236333,0.953878494,0.763550702,1041,170,263.2608696,281.0245058,3.295847876,0.929626975,0.641740114,5976,72,108.25,132.2353846,2.172087755,0.775070383,0.507892759,2387,92,140,140.5444184,2.879872549,0.901757899,0.636887926,3538,54,105,77.82261401,2.393635871,0.840552992,0.60006153,2476,5,11,NA,0.351376331,0.134195137,0.218322389,57,39,44,53.52112331,1.709198843,0.675571546,0.466540216,1691,277,412.6666667,422.0144519,3.664701096,0.944175408,0.651616232,5976,159,244.0384615,240.9872192,3.096104355,0.88591614,0.610803486,2647,81,118.4,134.0811352,2.335891522,0.802519635,0.531555023,2003,39,49.11111111,59.85714286,1.773057052,0.730769745,0.483970852,1814,7,17,29.66666667,1.21391774,0.562414266,0.623830314,27,95,132.1875,135.5040135,2.74921626,0.881752594,0.603708955,2361
450,182,-1.0577,-0.9071,160.805,2.690239583,36.20736638,-0.119019538,-0.722347169,189.3564352,-0.16257572,-0.98669607,159.3940446,470.4,13.13,35.82635187,0.21,470.23,8.92,52.71636771,0.23,45.27,2.29,19.76855895,0.050585377,0.15,301.8,1.31,-0.6756,0.3269,-1.2032,-0.8406,4.41,4,1.242453325,0.666666667,3,0.896240625,103.9365,34.4245,3.054,162.593,20.16666667,1.4726,0.06875,25.56211667,0.101342601,-1.312585149,-1.02817319,-1.213716108,567.7138793,10.13523998,0.017852725,0,0,0,0,0,577.8491193,-1.755955654,0.982460404,0.017539596,5227.450049,72.30110683,5070.477708,71.2072869,156.9723412,12.52886033,1.69,32.0776,33.7676,0.05268474,0.050047975,291,344.962963,397.8893257,3.598492092,0.941565795,0.634282928,5976,160,185,215.4077279,2.780597065,0.825070036,0.547882135,2344,123,147.7,168.7883126,2.987628582,0.913210183,0.62084666,3601,45,53.66666667,61.06352388,2.252395893,0.812797149,0.591698344,1641,31,33.15384615,35.62222222,1.104712041,0.539070387,0.321699522,1383,76,98.89473684,116.0295858,2.310802261,0.736039449,0.533582209,895,187,308.7142857,295.3446235,2.822576281,0.826869112,0.539575162,5976,89,212.5,156.0462853,3.168579688,0.905944956,0.705911423,1183,91,122.0714286,131.5868371,2.096669623,0.734933605,0.464804905,4778,57,69.36363636,81.3169896,2.264757025,0.781059982,0.560160353,1875,4,5,5.890909091,1.143708389,0.638888889,0.825011211,12,55,91.14285714,90.30489074,1.094633988,0.399120114,0.273157718,2951,206,348.6,347.818628,2.871513573,0.892119852,0.538960269,5976,73,172,165.7812123,3.079853757,0.884537698,0.717837751,301,118,175.5,183.7470727,2.506360481,0.869619072,0.525367044,5412,73,105.5,108.3594212,2.146712671,0.832776806,0.500345639,4660,1,1,NA,0,0,NA,1,56,99.875,102.662111,2.700789975,0.870692949,0.670945096,509
450,185,-0.7474,-0.7206,160.805,2.690239583,36.20736638,-0.119019538,-0.722347169,189.3564352,-0.16257572,-0.98669607,159.3940446,497.78,10.1,49.28514851,0.22,NA,NA,NA,NA,32.55,1.58,20.60126582,0.048540707,0.18,180.8333333,5.82,-0.6756,0.3269,-0.6689,0.0691,3.7,3,1.039720771,0.625,2.666666667,0.94639463,119.5316667,39.16733333,3.109333333,174.88975,27.5,1.41865,0.065075,23.93335,0.129107567,-5.284274235,-4.271011045,-2.744887025,533.4114492,626.9816592,1.175418451,0,0,0,0,0,1160.393108,-0.2673495,0.459681676,0.540318324,3432.081159,58.58396674,3992.274074,63.18444487,0,0,85.7476,29.3832,115.1308,2.918252607,0.744784193,393,482.5714286,557.4592443,4.038164073,0.943086547,0.675978033,5976,244,298.015873,350.7424729,3.916093022,0.950206395,0.712383697,2940,140,171.7941176,194.4913169,2.732246157,0.821312409,0.552902441,2994,25,32.85714286,37.65124717,2.380194434,0.829425086,0.739448976,117,42,52,70.31457108,1.820247178,0.675249131,0.487000555,828,124,148.2413793,164.1816767,2.495350671,0.727664984,0.517677367,2219,70,97.27272727,114.8941799,1.843689389,0.667644697,0.433962917,5976,42,57,71.7371076,2.379206481,0.855908501,0.636548097,879,25,30.25,35.05294987,1.198791279,0.533466194,0.372425451,5019,15,15.25,16.36571429,1.861191717,0.812693655,0.687281098,737,5,6.5,9.5625,1.427061043,0.716049383,0.88668288,9,20,23,29.53371031,1.754156753,0.737661656,0.585551909,494,137,228.6363636,235.3599512,1.710427536,0.596735167,0.347649221,5976,43,64.08333333,68.23222853,3.466408847,0.95428719,0.921623083,88,76,158.6666667,119.6139024,1.539741765,0.575587393,0.355538345,5825,55,107.5,79.19912195,1.324734996,0.522176743,0.330577702,5477,2,2,3,0.636514168,0.444444444,0.918295834,3,38,51.6,63.33360117,3.142243966,0.934183143,0.863826677,124
455,210,-1.6488,0.7864,164.66525,-1.422572917,38.93470397,0.762370388,-0.26737965,109.3268649,0.943645887,-0.330956856,96.6941117,433.76,11.05,39.25429864,0.23,434.34,15.83,27.43777637,0.28,58.86,3.16,18.62658228,0.053686714,0.27,218,2.62,2.7564,1.0819,1.114,-0.2378,3.6,8,1.972246979,0.842975207,6.368421053,0.948450312,78.76518182,33.22081818,2.572636364,112.6001818,8.363636364,1.289863636,0.066409091,20.13193636,0.095573585,1.329021989,0.608155181,1.697032024,22.58464809,24.98470875,1.106269562,345.9542191,0,0,0,0,393.5235759,-1.197289625,0.057390839,0.063489738,2661.77136,51.59235757,1909.641017,43.69943955,38.92831575,6.239256025,2.3716,3.094,11.5504,0.766515837,0.205326222,299,609.8372093,626.6732663,2.948133989,0.881145174,0.517176243,5976,173,390.1428571,374.4464832,2.321039253,0.800688822,0.450399363,4241,120,208.7727273,232.5333266,2.382232926,0.779042353,0.497595203,1728,33,71,79.85131195,2.665461511,0.871252205,0.762321106,126,26,61,80.34402332,1.267557192,0.672065952,0.389048384,3271,88,160.0666667,172.8921613,2.51624947,0.779933323,0.561996913,801,112,182.7142857,184.0667654,1.586462482,0.528091729,0.336221863,5976,52,89.5,92.41245791,1.734395813,0.6626689,0.438949338,1153,57,91.2,85.47107438,0.93510735,0.293304942,0.231287532,4818,37,50.75,51.97146402,3.04276709,0.934582385,0.842657508,382,1,1,1,0,0,NA,4,37,56.42857143,65.35604129,0.394577608,0.123085884,0.109273492,4320,242,363.4166667,368.7115091,3.271681308,0.881903058,0.596049996,5976,104,167.5882353,182.3444719,3.781233123,0.961729916,0.814150489,617,114,155.0526316,160.829831,2.423171347,0.768508446,0.511627917,4092,55,67,71.50032805,1.529157588,0.514599032,0.38158983,2707,7,7.75,9.333333333,1.863679987,0.833333333,0.957742056,12,80,116.9090909,121.0695552,2.748364822,0.898212949,0.627190351,2337
460,160,2.2353,0.6754,149.24025,5.680083333,41.20197149,-0.163278864,-0.860134162,190.7485432,-0.186499,-0.982455151,102.5876612,491.98,7.19,68.4255911,0.14,468.2,9.73,48.11921891,0.32,29.07,1.55,18.75483871,0.053319573,0.1,290.7,1.53,-0.9723,0.4283,-2.7047,1.4418,3.84,9,1.98999131,0.835,6.060606061,0.905684076,73.5093,31.62455,2.3266,119.61635,8.25,1.144385,0.052675,17.527805,0.073830269,2.012097135,1.645384332,1.95992149,6.420102177,170.3246718,26.52990048,30.68125509,0,23.80431648,0,0,231.2303455,-0.132766678,0.027764964,0.736601727,3296.528717,57.41540488,464.0568441,21.54197865,2166.581371,46.54655058,16.9636,6.79,30.778,2.49832106,0.551159919,219,417.0416667,359.0707071,2.78364214,0.834605266,0.516534624,5976,181,379.3333333,310.0257648,2.582275998,0.774741541,0.496735111,4522,36,45.42857143,48.36229384,0.9785041,0.322641057,0.273056768,1383,4,4,4.75,0.775714473,0.384297521,0.559559712,22,28,43,35.80978509,1.49659566,0.579710564,0.449130795,526,75,186.4285714,171.2576218,1.704541221,0.700508056,0.394799285,4375,129,237.5,252.5870547,1.714169272,0.669365156,0.352723342,5976,62,114.8,133.4641128,2.649874119,0.861522656,0.642061506,587,63,102,106.3786765,1.240223819,0.59309882,0.299344313,5376,37,50,55.05777003,0.767580957,0.280947074,0.212572253,3240,5,11,17.88888889,1.475076311,0.734693878,0.916516443,7,31,61.6,71.81846154,1.63465768,0.575042725,0.47602323,256,244,348.0714286,357.7657142,2.945531961,0.833080257,0.535827146,5976,81,106.5,120.3098523,3.851555357,0.963536661,0.876459192,266,139,235.25,214.0755774,2.401404442,0.752769981,0.486658654,4791,89,155.1111111,135.1434995,2.005182792,0.692815311,0.446724267,4280,6,6.333333333,7.090909091,1.671595278,0.792899408,0.932935088,13,60,74.25,79.12988083,2.229495122,0.758926016,0.54453041,1090
465,150,0.3371,-1.0363,139.65375,1.224052083,40.69017039,0.220076529,-0.831195759,165.1700365,0.255951383,-0.966689655,64.86865027,494.7,10.44,47.38505747,0.21,463.95,8.81,52.66174801,0.23,67.54,3.39,19.92330383,0.050192479,0.09,750.4444444,3.42,-0.5494,1.4016,-1.0163,0.5892,4.39,5,1.227529411,0.6,2.5,0.762706907,75.3599,30.7491,2.4162,126.3788,6.1,1.28667,0.06099,18.00775,0.098692402,-0.378590835,-0.163291505,-0.260291502,58.64634998,0,0,13.18212625,0,0,0,0,71.82847623,-6,0.816477713,0,3072.191931,55.42735724,2872.065507,53.5916552,0,0,0,7.574,9.8324,0,0,248,450.7837838,455.1895517,2.520037987,0.737810232,0.457072741,5976,120,208.7727273,223.6436658,3.812681161,0.944800347,0.796383861,480,120,226.0714286,213.8544922,2.087853646,0.689078526,0.436105952,5484,32,53,65.51666667,1.964901373,0.778296259,0.566950693,766,19,30.25,36.94618124,1.623932999,0.624183673,0.551525438,140,68,114.75,120.9478395,3.035921686,0.892647059,0.719496657,340,132,169.625,183.4857022,2.739796563,0.893840366,0.561111552,5976,43,54.76923077,67.98347643,1.067144941,0.338565013,0.283724585,849,88,113,116.1273352,2.536942828,0.873760635,0.566618714,5124,59,67.66666667,70.58641085,2.137458141,0.820371095,0.524203191,3865,5,15,NA,1.609437912,0.8,1,5,23,26.5,28.63157609,2.100445346,0.780277008,0.66989291,190,319,514.0666667,521.652527,3.911527831,0.95718595,0.67847323,5976,182,334.2916667,322.2949024,3.954263894,0.955174571,0.759849887,1335,101,136,151.9692835,3.046833179,0.919058923,0.660184965,2920,51,64.125,70.50987314,2.608370887,0.885208995,0.663399431,2097,13,49,32.06192822,2.21912129,0.86,0.865171581,30,105,166.5,165.7787418,2.704166982,0.869672497,0.581046416,2522
465,210,-1.8108,0.1279,150.918,-10.01346875,39.6867027,0.616479304,-0.555482806,132.0206471,0.742903676,-0.669398333,48.36022273,442.92,8.83,50.1608154,0.17,440.75,14.2,31.03873239,0.46,64.02,3.02,21.1986755,0.047172759,0.27,237.1111111,1.75,0.7726,1.8203,0.9639,1.0603,3.59,8,1.907283999,0.819444444,5.538461538,0.917209722,81.37108333,28.56275,2.9005,109.4946667,11.95833333,1.367466667,0.070241667,16.93846667,0.078295765,0.932874192,0.06776015,0.929188007,18.61009692,0.310655985,0.016692873,114.9437049,0,0,0,0,133.8644578,-2.634198388,0.139021942,0.002320676,2919.884582,54.03595638,1659.686268,40.73924727,775.9164845,27.8552775,0.7232,2.7444,4.9668,0.263518438,0.145606829,155,249.3870968,283.1658338,0.958534105,0.269657613,0.190056179,5976,58,99.33333333,130.1754764,3.363977623,0.941736682,0.828475517,209,95,140.15,153.1660852,0.711135134,0.215294586,0.156160377,5765,30,43,49.25154959,1.953702376,0.742392229,0.574416053,394,14,26,32.36734694,1.875327035,0.752604167,0.710604887,48,43,57.25,64.04011052,0.17400987,0.04210769,0.046264454,5213,138,197.9130435,209.6763867,2.061228186,0.691200601,0.41833206,5976,53,76,98.19480519,2.736257956,0.894687013,0.689183067,536,83,116.8333333,117.1967668,1.653505865,0.627279149,0.374194503,5432,71,98.6,97.7697479,1.499724017,0.598860098,0.351826565,5233,3,3.5,6,1.039720771,0.625,0.94639463,4,25,38.75,44.75079055,2.131122527,0.837489467,0.662070438,358,221,292.25,313.6052819,3.073096069,0.883451533,0.569285559,5976,121,164,175.0335315,4.059432642,0.97220867,0.846457451,730,63,82.09090909,85.90317072,1.850838046,0.699081727,0.446724079,3207,30,43,54.9153125,1.709419254,0.716359166,0.50259337,1239,7,7.2,8.5,1.306584855,0.578875171,0.671451791,27,79,102,103.032284,2.070059256,0.767972902,0.473757629,3997
469.3933983,169.3933983,-0.5241,0.0687,147.639,2.071635417,26.24307016,0.022437579,-0.4924842,177.3914114,0.045512786,-0.998963756,73.76566667,448.3,8.51,52.67920094,0.17,455.89,8.83,51.62967157,0.29,37.94,1.72,22.05813953,0.045334739,0.18,210.7777778,1.53,-0.0257,0.4931,-1.8976,0.6791,4.38,9,2.197224577,0.888888889,9,1,74.50255556,28.84466667,3.139111111,103.8917778,10.88888889,1.243277778,0.063411111,17.74056667,0.129835635,-1.369337617,-2.510521735,-1.188893623,45.75444267,775.1278845,16.9410409,3.334009234,0,1.506262276,0,0,825.7225987,-0.027460347,0.055411397,0.938726742,14274.17917,119.4745963,808.5150804,28.4343996,13375.53606,115.6526526,94.88,11.13,106.71,8.524707996,0.889138787,326,545.8372093,531.2552516,3.775418474,0.941774797,0.652408057,5976,237,443.1111111,409.7756227,3.383083668,0.924683871,0.61869906,5216,77,102.0714286,108.5364608,3.33792589,0.942614694,0.768433566,724,13,22.33333333,24.46352941,1.192260567,0.446544844,0.464828112,69,40,135,68.29146227,1.336996371,0.569506155,0.362439702,1628,101,144.5882353,152.5351748,2.688612599,0.841631496,0.582566065,1797,133,206.9285714,187.1877641,2.535066908,0.820950749,0.51838158,5976,34,51.5,55.4065533,2.841473052,0.902565193,0.805780643,168,95,140.1111111,126.5362766,2.381506837,0.809675414,0.522962498,5795,52,79.2,70.56026365,1.628423607,0.691271115,0.412129376,4484,5,6.5,12.025,1.178654996,0.579881657,0.732339525,13,23,41.33333333,36.80262169,2.709845059,0.913268527,0.864248145,89,172,275.8846154,285.9203754,1.651855593,0.460523654,0.320904782,5976,73,118.7692308,128.9843361,3.495033426,0.948528183,0.814605865,346,68,148.1428571,142.6694525,0.807055296,0.245996437,0.191267644,5048,28,39,44.4901,0.384997125,0.124535846,0.115538264,4683,1,1,NA,0,0,NA,1,60,91.90909091,97.20865586,2.789239047,0.896822954,0.681241895,684
478,150,-0.4532,-0.1237,139.65375,1.224052083,40.69017039,0.220076529,-0.831195759,165.1700365,0.255951383,-0.966689655,64.86865027,471.04,13.23,35.60393046,0.28,485.3,9.19,52.80739935,0.23,54.62,2.83,19.30035336,0.051812523,0.18,303.4444444,1.24,-0.5494,1.4016,-0.4068,-1.2736,4.27,3,1.054920168,0.64,2.777777778,0.960229718,83.2402,35.1414,2.4048,131.3772,5.6,1.59162,0.07604,22.09304,0.119182741,-0.789349589,-0.829533335,-0.661712868,4.449411744,0,0,2.181656405,0,0,0,0,6.631068149,-6,0.670994724,0,540.0890681,23.23981644,452.4954662,21.27194082,0,0,0,0.9644,1.3712,0,0,276,469.75,485.1215987,3.45082964,0.933321584,0.613982832,5976,178,272.3870968,291.2691187,3.221092849,0.908312944,0.621618564,2644,91,185.6,185.2542083,2.337092025,0.837969485,0.518103484,3276,16,30,47.34305151,1.270319849,0.626685695,0.458171036,547,28,41.2,48.59476813,1.527251522,0.562002902,0.458330669,463,85,154.4615385,170.246841,2.532313654,0.758949546,0.570000549,901,101,184.1538462,182.7370515,0.782185911,0.218132682,0.169483312,5976,32,57.5,60.72694909,2.570075186,0.824895902,0.741566945,117,67,110.875,114.4591141,0.645082128,0.186108572,0.153419569,5857,39,55.5,57.01149521,0.450637213,0.130041256,0.123005222,5664,1,1,NA,0,0,NA,1,18,29.25,34.32,2.433701652,0.868804665,0.842002987,49,164,242.7916667,244.6143477,2.303073223,0.759231258,0.451594813,5976,73,106.8333333,114.33235,1.667528794,0.50112031,0.388659727,1311,67,99.5,100.3823365,1.378997475,0.545269567,0.327966299,4108,34,60,54.06091782,1.112556568,0.509744832,0.315497114,4007,4,10,NA,1.386294361,0.75,1,4,51,72.85714286,73.4544,2.68373784,0.879985086,0.682567868,782
